batch_hash,layer_idx,head_idx,top1,top2,top3,top4,top5,top10,top15,top20,top30,top40,top50,top60,top70,top80,top90
d483bdc3,9,0,0.43964844942092896,0.49492189288139343,0.5318685173988342,0.558276355266571,0.5846737623214722,0.6633444428443909,0.7190372347831726,0.7661563754081726,0.8412560820579529,0.8893285393714905,0.9243869781494141,0.9514883756637573,0.9714395999908447,0.9863782525062561,0.9959167242050171
d483bdc3,9,1,0.4111328125,0.42558595538139343,0.4501302242279053,0.478271484375,0.5093635320663452,0.6233149766921997,0.6972401142120361,0.7522978186607361,0.8287357091903687,0.8805561661720276,0.9200801849365234,0.9477030038833618,0.9696447253227234,0.9859346747398376,0.9960259199142456
d483bdc3,9,2,0.4022460877895355,0.4683593809604645,0.5165364742279053,0.5475097894668579,0.571901798248291,0.6619753837585449,0.7249540686607361,0.7751991748809814,0.8454676866531372,0.8925136923789978,0.9265117645263672,0.9530215859413147,0.9727557897567749,0.9874752163887024,0.9964235424995422
d483bdc3,9,3,0.514355480670929,0.5215820670127869,0.5381836295127869,0.553906261920929,0.5680721998214722,0.6356368660926819,0.694948673248291,0.7455863356590271,0.8226632475852966,0.8786149621009827,0.9202251434326172,0.9504449963569641,0.9723520874977112,0.9872426986694336,0.9965327382087708
d483bdc3,9,4,0.5810546875,0.626220703125,0.6427409052848816,0.6519531607627869,0.6583563089370728,0.6758099794387817,0.7038654088973999,0.739372730255127,0.806866466999054,0.8638543486595154,0.9080104827880859,0.9423096179962158,0.968106210231781,0.985648512840271,0.9960174560546875
d483bdc3,9,5,0.34150391817092896,0.36372071504592896,0.3896484673023224,0.41845703125,0.4443933963775635,0.5519875884056091,0.6344847679138184,0.7017990350723267,0.7954657673835754,0.8619728088378906,0.9102535247802734,0.9452870488166809,0.9703211784362793,0.9863746762275696,0.9962178468704224
d483bdc3,9,6,0.6822265982627869,0.703906238079071,0.681835949420929,0.6654297113418579,0.6521522998809814,0.6492417454719543,0.6798087954521179,0.7161506414413452,0.7899467945098877,0.8504976034164429,0.9007797241210938,0.9389966130256653,0.9664394855499268,0.9847255945205688,0.9957290291786194
d483bdc3,9,7,0.5948242545127869,0.679736316204071,0.6792643666267395,0.67333984375,0.6691942811012268,0.6777152419090271,0.7099354267120361,0.7468022704124451,0.8128562569618225,0.8647473454475403,0.9084281921386719,0.9421569108963013,0.9675701856613159,0.9850677847862244,0.9958891272544861
d483bdc3,9,8,0.63916015625,0.6077637076377869,0.5868815183639526,0.582226574420929,0.5902650356292725,0.6433249115943909,0.6980187892913818,0.7451076507568359,0.818782389163971,0.872204065322876,0.9144439697265625,0.9462746977806091,0.9698397517204285,0.9860336184501648,0.9960905909538269
d483bdc3,9,9,0.38994142413139343,0.433837890625,0.47431641817092896,0.505615234375,0.5343711972236633,0.6363932490348816,0.7027994990348816,0.7558737397193909,0.8359979391098022,0.8874565958976746,0.9230709075927734,0.9507885575294495,0.9719674587249756,0.9867871999740601,0.9962316155433655
d483bdc3,9,10,0.35107421875,0.39570313692092896,0.43369144201278687,0.4683837890625,0.4986787736415863,0.606809139251709,0.6760748624801636,0.7309187650680542,0.8144212961196899,0.8704897165298462,0.9107894897460938,0.9433752298355103,0.967735230922699,0.9849938750267029,0.995892345905304
d483bdc3,9,11,0.3814453184604645,0.43168947100639343,0.47617191076278687,0.5060791373252869,0.5352328419685364,0.6325348615646362,0.6949167847633362,0.7424077391624451,0.8206019401550293,0.876079261302948,0.9185733795166016,0.9488847255706787,0.9707044363021851,0.98610520362854,0.9962422251701355
d483bdc3,9,12,0.4593749940395355,0.5474609732627869,0.5893229246139526,0.6167236566543579,0.6388250589370728,0.6953508257865906,0.7344707250595093,0.7741364240646362,0.8440617322921753,0.8939964771270752,0.9306926727294922,0.9571536779403687,0.975430428981781,0.9888452887535095,0.9968127012252808
d483bdc3,9,13,0.36054688692092896,0.4498535096645355,0.511425793170929,0.552783191204071,0.5859183669090271,0.6684953570365906,0.7157054543495178,0.7562758922576904,0.8309115171432495,0.883855938911438,0.9223365783691406,0.9510414004325867,0.972960352897644,0.9873917698860168,0.9967321157455444
d483bdc3,9,14,0.3597656190395355,0.4209960997104645,0.4688151180744171,0.5046142935752869,0.5379327535629272,0.6418983936309814,0.7121310830116272,0.764744222164154,0.8426938652992249,0.8951879143714905,0.929840087890625,0.9551003575325012,0.9747620820999146,0.9878043532371521,0.9965634942054749
d483bdc3,9,15,0.44892579317092896,0.528027355670929,0.5867187976837158,0.6299805045127869,0.6654603481292725,0.7492149472236633,0.7899688482284546,0.8216959834098816,0.878149151802063,0.9126036763191223,0.9401473999023438,0.96138596534729,0.9770153164863586,0.9889561533927917,0.9967140555381775
d483bdc3,9,16,0.4385742247104645,0.54248046875,0.5963541865348816,0.6315674185752869,0.6567287445068359,0.7168639302253723,0.7552275061607361,0.789794921875,0.8541931509971619,0.9001614451408386,0.9318962097167969,0.9566956162452698,0.9751303791999817,0.9880475997924805,0.9967140555381775
d483bdc3,9,17,0.39042970538139343,0.49272462725639343,0.5547201037406921,0.5971924066543579,0.6327933669090271,0.7137714624404907,0.7568997740745544,0.793672502040863,0.8578385710716248,0.9009923338890076,0.933563232421875,0.9587759971618652,0.975557267665863,0.988208532333374,0.9966176152229309
d483bdc3,9,18,0.585253894329071,0.676562488079071,0.7194010615348816,0.736865222454071,0.7444087266921997,0.7455002069473267,0.7622166275978088,0.7852328419685364,0.8391661643981934,0.8860191702842712,0.923797607421875,0.952340841293335,0.973721444606781,0.9881370067596436,0.9965423345565796
d483bdc3,9,19,0.2900390625,0.3348632752895355,0.37740886211395264,0.412109375,0.44445085525512695,0.5579140186309814,0.6372230052947998,0.6986730694770813,0.7882035970687866,0.8541436195373535,0.9059066772460938,0.9429203867912292,0.9697006344795227,0.9868313670158386,0.9962443709373474
d483bdc3,9,20,0.5234375,0.6102539300918579,0.6384114623069763,0.6514892578125,0.653071403503418,0.6754748821258545,0.7086524963378906,0.7463283538818359,0.8178408741950989,0.874087929725647,0.9174098968505859,0.948922872543335,0.9717519283294678,0.9867061376571655,0.9962422251701355
d483bdc3,9,21,0.38525390625,0.45366212725639343,0.49824219942092896,0.526660144329071,0.5522556900978088,0.6116058230400085,0.6605328321456909,0.7068541646003723,0.7912891507148743,0.8548265099525452,0.9049930572509766,0.9418706297874451,0.9678989052772522,0.9853516221046448,0.9959156513214111
d483bdc3,9,22,0.44658204913139343,0.565673828125,0.6262695789337158,0.6646728515625,0.6918084025382996,0.7468884587287903,0.7841030955314636,0.8159466981887817,0.8721148371696472,0.9120855331420898,0.9396286010742188,0.9612412452697754,0.9770684838294983,0.9878150820732117,0.9962645173072815
