batch_hash,layer_idx,head_idx,top1,top2,top3,top4,top5,top10,top15,top20,top30,top40,top50,top60,top70,top80,top90
03ef84dc,2,22,0.5806640982627869,0.638623058795929,0.6033529043197632,0.5691894888877869,0.5512982606887817,0.5708869695663452,0.6248149275779724,0.6778780221939087,0.7661943435668945,0.8342351317405701,0.8897151947021484,0.9322910904884338,0.9625059962272644,0.9833567142486572,0.995617687702179
03ef84dc,2,23,0.700390636920929,0.558886706829071,0.5074219107627869,0.4902587831020355,0.48780256509780884,0.53515625,0.6012944579124451,0.6618221998214722,0.7623230814933777,0.8361189961433411,0.8915214538574219,0.9336987137794495,0.9634811878204346,0.9833949208259583,0.9955657720565796
0ca6ffba,3,0,0.28007814288139343,0.38618165254592896,0.45559898018836975,0.500317394733429,0.5319967865943909,0.5978668928146362,0.6498481035232544,0.6911525726318359,0.7680457234382629,0.8313746452331543,0.8833026885986328,0.9256460070610046,0.9574158191680908,0.9805117249488831,0.9949401617050171
0ca6ffba,3,1,0.3788085877895355,0.4090332090854645,0.43183594942092896,0.45551759004592896,0.4762369990348816,0.5524088740348816,0.6156300902366638,0.6734930276870728,0.764378011226654,0.8306894302368164,0.8843441009521484,0.9273748993873596,0.9595694541931152,0.9821071028709412,0.9953123331069946
0ca6ffba,3,2,0.674121081829071,0.6800781488418579,0.6514974236488342,0.624926745891571,0.6017922759056091,0.6009019017219543,0.6470715999603271,0.6991757154464722,0.7845231890678406,0.8505215048789978,0.8974323272705078,0.9340088367462158,0.9616848826408386,0.9826210141181946,0.9954894185066223
0ca6ffba,3,3,0.48808595538139343,0.44526368379592896,0.43909507989883423,0.4493164122104645,0.46526503562927246,0.5513748526573181,0.6259574294090271,0.686863362789154,0.7796912789344788,0.8463406562805176,0.8973579406738281,0.936006486415863,0.9641440510749817,0.9838289022445679,0.9956516027450562
0ca6ffba,3,4,0.672070324420929,0.5655761957168579,0.5013346672058105,0.4741455018520355,0.4670266807079315,0.5320925712585449,0.6090558767318726,0.6739669442176819,0.7731225490570068,0.8425155878067017,0.8950824737548828,0.9329209327697754,0.9618431329727173,0.9824791550636292,0.9952847361564636
0ca6ffba,3,5,0.4696289002895355,0.4761718809604645,0.4595377743244171,0.4571289122104645,0.46204811334609985,0.5368317365646362,0.6155790686607361,0.681879997253418,0.7807919383049011,0.848807156085968,0.8990879058837891,0.9359110593795776,0.9635289311408997,0.9833495616912842,0.995413064956665
0ca6ffba,3,6,0.7523437738418579,0.780957043170929,0.7264974117279053,0.678637683391571,0.6402420401573181,0.5965743660926819,0.6350337266921997,0.682981014251709,0.7750566005706787,0.8441655039787292,0.8960628509521484,0.935031533241272,0.9631142616271973,0.982610285282135,0.9953176379203796
0ca6ffba,3,7,0.7245117425918579,0.615527331829071,0.5447591543197632,0.513354480266571,0.4994064271450043,0.5313361883163452,0.5952627062797546,0.6565850973129272,0.7580001354217529,0.8336835503578186,0.8894309997558594,0.9307371973991394,0.9611107110977173,0.9824743866920471,0.9953462481498718
0ca6ffba,3,8,0.58935546875,0.5165039300918579,0.46708986163139343,0.44865724444389343,0.44648057222366333,0.5150218605995178,0.5947712659835815,0.6607067584991455,0.7617473602294922,0.8350517153739929,0.8903217315673828,0.9310536980628967,0.9609102010726929,0.9822454452514648,0.9953207969665527
0ca6ffba,3,9,0.40351563692092896,0.4408203065395355,0.4627278745174408,0.4784179627895355,0.49486827850341797,0.5704944133758545,0.6342613697052002,0.6911860704421997,0.7872206568717957,0.8542749285697937,0.9016227722167969,0.93624347448349,0.9613698124885559,0.9817017316818237,0.995160698890686
0ca6ffba,3,10,0.34843751788139343,0.38334962725639343,0.41090497374534607,0.4363037049770355,0.4658777713775635,0.5629595518112183,0.6418377161026001,0.7032111883163452,0.7999541759490967,0.8617937564849854,0.9069843292236328,0.9411596655845642,0.9645695686340332,0.9825161099433899,0.9953197240829468
0ca6ffba,3,11,0.45244142413139343,0.48505860567092896,0.5205729603767395,0.538818359375,0.5561044812202454,0.6025677919387817,0.6493055820465088,0.7002384066581726,0.7906466126441956,0.8546092510223389,0.9010543823242188,0.9350649118423462,0.96181720495224,0.9822847843170166,0.9952645897865295
0ca6ffba,3,12,0.4703125059604645,0.4251953065395355,0.4415690302848816,0.4692138731479645,0.4977022111415863,0.6006242632865906,0.6753408312797546,0.7316033244132996,0.8132665753364563,0.8699691891670227,0.9137191772460938,0.9458961486816406,0.9698697328567505,0.9858464598655701,0.9960810542106628
0ca6ffba,3,13,0.5125976800918579,0.4834960997104645,0.5018229484558105,0.5211426019668579,0.5470856428146362,0.6493279337882996,0.7171096205711365,0.769138753414154,0.8391884565353394,0.8883400559425354,0.9244194030761719,0.9519925117492676,0.9727994203567505,0.9873810410499573,0.9963111281394958
